asset_id;asset_name;voltage_level;criticality;measurement_uuid;measured_at;overall_severity;humidity;temperature;method;unit;value;reading_severity;threshold_watch;threshold_warning;threshold_critical;reading_point_name;phase;position;lab_fault_type;lab_status;h2_ppm
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;8.562;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;4.455;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;5.148;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;9.238;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;10.197;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;14.09;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;14.284;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;8.28;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;7ab29bf0-f083-5820-5825-8493a33926e4;2023-03-27;Normal;61.94;34.0;UHF;mV;7.997;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;3
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;9.639;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;4
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;10.268;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;4
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;17.015;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;4
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;18.13;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;4
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;9.095;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;4
TR-DIKLAT;TR-DIKLAT;;Medium;4e34b939-775c-8f68-2de5-6521e6bd651d;2023-11-23;Normal;52.94;37.45;UHF;mV;9.149;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;4
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;3.732;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;3.837;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;4.464;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;5.02;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;7.321;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;d83c2af4-35e4-4ad1-6b78-b5cf62b48c80;2023-03-27;Normal;64.68;35.88;UHF;mV;7.537;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;4.942;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;5.872;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;4.215;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;4.361;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;8.807;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
F6P-2001MVTR;F6P-2001MVTR;;Medium;67d700b8-bc58-166a-1403-8c79a58a3670;2023-11-23;Normal;49.02;30.83;UHF;mV;8.697;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;31.173;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;33.415;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;22.709;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;23.85;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;19.924;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;bbf70d6d-b61e-0c18-15df-adb3fd69a7a8;2023-03-27;Normal;74.87;30.18;UHF;mV;19.222;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;24
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;22.777;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;38
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;21.673;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;38
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;16.735;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;38
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;17.292;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;38
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;14.15;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;38
F6P-1001LVTR;F6P-1001LVTR;;Medium;42d1c9d2-cf63-21ac-d566-aedb45d38173;2023-11-23;Normal;51.85;37.03;UHF;mV;15.041;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;38
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;6.017;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;5.658;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;6.988;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;6.897;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;4.32;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;6630c5c5-a36e-92cf-59ff-9ed9d92708b6;2023-03-27;Normal;57.25;34.93;UHF;mV;4.908;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;8
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;18.108;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;16
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;20.023;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;16
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;29.599;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;16
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;26.41;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;16
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;18.074;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;16
F6P-2001LVTR;F6P-2001LVTR;;Medium;8a95087a-b9f4-d441-d253-417c385dd5b4;2023-11-23;Normal;46.93;29.79;UHF;mV;16.407;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;16
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;123.613;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Attention;3;362
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;110.244;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Attention;3;362
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;92.818;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Attention;3;362
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;98.856;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Attention;3;362
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;148.955;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Attention;3;362
2N-TR-002;2N-TR-002;;High;671947d5-ccb1-0850-efd6-c3b40b979095;2023-05-03;Watch;64.26;29.65;UHF;mV;145.177;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Attention;3;362
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;114.502;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Attention;2;10
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;130.121;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Attention;2;10
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;114.397;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Attention;2;10
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;113.66;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Attention;2;10
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;141.747;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Attention;2;10
2N-TR-002;2N-TR-002;;High;eb4d1183-eb5a-c446-68f6-c7e6aadb7ed6;2024-02-07;Watch;64.33;36.27;UHF;mV;161.933;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Attention;2;10
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;31.878;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;30.175;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;20.571;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;19.732;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;21.558;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;7c489b3c-80a1-f3f3-6198-5be0508ee297;2023-05-03;Normal;69.51;30.11;UHF;mV;18.614;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;2;89
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;9.119;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;74
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;8.384;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;74
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;7.596;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;74
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;6.666;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;74
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;6.66;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;74
GP-3001LVTR;GP-3001LVTR;;Medium;4b789c40-2c33-b477-bcfc-beb0177d9ef8;2024-02-06;Normal;56.53;30.7;UHF;mV;7.288;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;74
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;28.202;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;32.748;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;16.922;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;15.265;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;25.666;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;19660265-0691-abad-22cb-6ebe6c6a1857;2023-03-27;Normal;62.34;35.32;UHF;mV;24.516;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;14.828;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;13.067;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;8.111;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;8.251;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;8.378;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
F6P-3001MVTR;F6P-3001MVTR;;Medium;a5b89b62-cd69-f871-5bc7-283927b904ea;2024-02-06;Normal;55.96;29.69;UHF;mV;9.207;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;12.144;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;12.098;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;16.881;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;17.157;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;14.604;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;89ec7923-9b0f-8fe6-3e4b-e207718d1234;2023-05-03;Normal;41.62;30.46;UHF;mV;14.237;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;10.619;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;10.794;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;17.204;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;17.169;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;13.593;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
GP-3002LVTR;GP-3002LVTR;;Medium;40852aa9-4ba5-a9b7-76bb-c374ab8b73b3;2024-02-06;Normal;73.74;33.57;UHF;mV;12.681;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;11.92;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;11.875;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;13.173;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;11.671;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;18.267;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;89bcada5-848c-918a-e4ab-3de350f06fa6;2023-05-03;Normal;60.95;36.43;UHF;mV;19.216;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;14.288;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;14.211;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;15.881;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;18.214;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;26.145;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
GP-3002MVTR;GP-3002MVTR;;Medium;0f316613-4dcf-ae5c-2710-66d7dbc7ecd4;2024-02-06;Normal;57.24;29.29;UHF;mV;22.628;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
3N-TR-002;3N-TR-002;;Medium;2338de7e-0acb-ca2b-59c4-1fdebc3ec63e;2023-05-03;Normal;52.55;35.76;UHF;mV;14.364;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
3N-TR-002;3N-TR-002;;Medium;2338de7e-0acb-ca2b-59c4-1fdebc3ec63e;2023-05-03;Normal;52.55;35.76;UHF;mV;14.674;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
